DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2004-0462-VCT,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,5000,8066,61.98958593432169
2004-0462-VEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0463-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0468-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2710,4372,61.98958593432169
2004-0470-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0472-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0473-BHS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,550000,887246,61.98958593432169
2004-0473-DOM,Yes,No,No,79,Unknown,Unknown,Unknown,Unknown,296000,477500,61.98958593432169
2004-0473-HTI,Yes,No,Yes,40208,Unknown,Unknown,Unknown,Unknown,50000,80659,61.98958593432169
2004-0473-PRI,No,No,Yes,Unknown,Unknown,Unknown,30000,48395,100000,161317,61.98958593432169
2004-0473-USA,No,No,Yes,Unknown,Unknown,Unknown,4900000,7904554,8000000,12905394,61.98958593432169
2004-0473-VIR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0476-PAN,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0489-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0492-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,740000,1193749,61.98958593432169
2004-0494-GNB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0499-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0500-KOR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1047,1689,61.98958593432169
2004-0500-PRK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0501-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0502-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2100,3388,61.98958593432169
2004-0509-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0509-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0511-JPN,No,No,No,Unknown,Unknown,Unknown,241000,388775,603000,972744,61.98958593432169
2004-0520-COL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0522-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0524-JPN,No,No,No,Unknown,Unknown,Unknown,1100000,1774492,2300000,3710301,61.98958593432169
2004-0532-JPN,Yes,No,No,49,Unknown,Unknown,760000,1226012,28000000,45168877,61.98958593432169
2004-0534-PAN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0535-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0537-AUS,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,5500,8872,61.98958593432169
2004-0540-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0541-CAF,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0547-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0556-CRI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0562-IDN,Yes,Yes,No,1614,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0563-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0567-DZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0568-ITA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0571-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0572-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,1000,1613,61.98958593432169
2004-0575-COL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0580-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,6000,9679,61.98958593432169
2004-0580-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,23000,37103,61.98958593432169
2004-0582-DMA,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0582-GLP,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0584-SVK,No,No,No,50,Unknown,Unknown,Unknown,Unknown,383300,618330,61.98958593432169
2004-0588-TTO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0589-AUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,16132,61.98958593432169
2004-0590-MYS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0591-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0596-IRL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0599-CRI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0600-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0601-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0602-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0607-IDN,No,Yes,No,670,Unknown,Unknown,Unknown,Unknown,55000,88725,61.98958593432169
2004-0609-PHL,Yes,Yes,No,17278,Unknown,Unknown,Unknown,Unknown,78200,126150,61.98958593432169
2004-0610-PNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0615-PAN,No,Yes,No,20,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0618-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,34000,54848,61.98958593432169
2004-0618-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0619-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0620-DZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0624-ARG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0626-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0633-ALB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,173,279,61.98958593432169
2004-0634-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0635-MYS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,16132,61.98958593432169
2004-0635-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,175000,282305,61.98958593432169
2004-0652-LKA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0659-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500000,806587,61.98958593432169
2004-0659-IDN,No,No,No,Unknown,Unknown,Unknown,225000,362964,4451600,7181206,61.98958593432169
2004-0659-IND,Yes,No,No,Unknown,Unknown,Unknown,5000,8066,1022800,1649955,61.98958593432169
2004-0659-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,161317,61.98958593432169
2004-0659-LKA,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1316500,2123744,61.98958593432169
2004-0659-MDV,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,470100,758353,61.98958593432169
2004-0659-MMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500000,806587,61.98958593432169
2004-0659-MYS,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500000,806587,61.98958593432169
2004-0659-SOM,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,161317,61.98958593432169
2004-0659-SYC,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,30000,48395,61.98958593432169
2004-0659-THA,Yes,No,No,Unknown,Unknown,Unknown,250000,403294,1000000,1613174,61.98958593432169
2004-0659-TZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0661-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0662-AUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,15000,24198,61.98958593432169
2004-0669-DEU,No,No,No,Unknown,Unknown,Unknown,8000,12905,12000,19358,61.98958593432169
2004-0670-SVN,No,No,No,Unknown,Unknown,Unknown,1000,1613,10000,16132,61.98958593432169
2004-0671-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0674-AUS,No,No,No,Unknown,Unknown,Unknown,30000,48395,50000,80659,61.98958593432169
2004-0675-USA,No,No,No,Unknown,Unknown,Unknown,370000,596874,500000,806587,61.98958593432169
2004-0676-VEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0677-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4000,6453,61.98958593432169
2004-0678-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0679-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0680-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0730-DEU,No,No,No,Unknown,Unknown,Unknown,100000,161317,130000,209713,61.98958593432169
2004-0731-USA,No,No,No,Unknown,Unknown,Unknown,200000,322635,Unknown,Unknown,61.98958593432169
2004-0734-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,276000,445236,61.98958593432169
2004-0734-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0735-KHM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0735-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0738-GIN,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-0740-USA,No,No,No,Unknown,Unknown,Unknown,450000,725928,Unknown,Unknown,61.98958593432169
2004-0741-GRC,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,340000,548479,61.98958593432169
2004-9017-ZAF,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9063-PER,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9085-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9288-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9332-CUB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,3139,5064,61.98958593432169
2004-9363-HND,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9480-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9576-BOL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9577-TZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,61.98958593432169
2004-9704-PRT,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1338136,2158646,61.98958593432169
2004-9705-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1650000,2661737,61.98958593432169
2005-0003-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0011-DEU,No,No,No,Unknown,Unknown,Unknown,200000,312048,270000,421265,64.09274025742687
2005-0011-DNK,No,No,No,Unknown,Unknown,Unknown,900000,1404215,1300000,2028311,64.09274025742687
2005-0011-EST,No,No,No,Unknown,Unknown,Unknown,26000,40566,130000,202831,64.09274025742687
2005-0011-GBR,No,No,No,Unknown,Unknown,Unknown,500000,780120,650000,1014155,64.09274025742687
2005-0011-IRL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0011-LTU,No,No,No,Unknown,Unknown,Unknown,6000,9361,30000,46807,64.09274025742687
2005-0011-LVA,No,No,No,Unknown,Unknown,Unknown,40000,62410,325000,507078,64.09274025742687
2005-0011-NLD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0011-NOR,No,No,No,Unknown,Unknown,Unknown,40000,62410,130000,202831,64.09274025742687
2005-0011-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0011-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0011-SWE,No,No,No,Unknown,Unknown,Unknown,650000,1014155,2800000,4368670,64.09274025742687
2005-0014-AUS,No,No,No,Unknown,Unknown,Unknown,20000,31205,40000,62410,64.09274025742687
2005-0015-USA,No,No,Yes,Unknown,Unknown,Unknown,200000,312048,200000,312048,64.09274025742687
2005-0016-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0021-CRI,Yes,No,Yes,151,Unknown,Unknown,Unknown,Unknown,25000,39006,64.09274025742687
2005-0021-PAN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,7000,10922,64.09274025742687
2005-0021-VEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1000,1560,64.09274025742687
2005-0025-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0028-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0029-USA,No,No,No,Unknown,Unknown,Unknown,200000,312048,350000,546084,64.09274025742687
2005-0031-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0042-GUY,Yes,Yes,Yes,7968,Unknown,Unknown,Unknown,Unknown,465100,725667,64.09274025742687
2005-0044-AFG,Yes,No,No,850,Unknown,Unknown,Unknown,Unknown,5000,7801,64.09274025742687
2005-0044-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-ALB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-BGR,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-BIH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-CZE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-HRV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-HUN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-MKD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-ROU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-SCG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0045-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0048-MDG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0054-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0055-ARG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0057-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0063-TJK,No,Yes,No,293,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0065-NGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0068-AUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,27000,42126,64.09274025742687
2005-0069-LVA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0070-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0073-VEN,Yes,No,Yes,83,Unknown,Unknown,Unknown,Unknown,50000,78012,64.09274025742687
2005-0075-MOZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0078-DZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0079-PAK,Yes,No,No,1300,Unknown,Unknown,Unknown,Unknown,30000,46807,64.09274025742687
2005-0083-COL,Yes,No,Yes,154,Unknown,Unknown,Unknown,Unknown,10000,15602,64.09274025742687
2005-0084-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0089-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,5000,7801,64.09274025742687
2005-0090-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,50000,78012,64.09274025742687
2005-0092-IRN,No,No,No,1785,Unknown,Unknown,Unknown,Unknown,80000,124819,64.09274025742687
2005-0095-DZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0097-MDG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0101-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0102-COK,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0102-TKL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0103-USA,No,No,No,Unknown,Unknown,Unknown,200000,312048,250000,390060,64.09274025742687
2005-0113-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0116-KAZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,7662,11955,64.09274025742687
2005-0116-UZB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0119-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0120-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0123-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,300000,468072,64.09274025742687
2005-0126-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0129-JPN,No,No,No,Unknown,Unknown,Unknown,120000,187229,400000,624096,64.09274025742687
2005-0130-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0131-CZE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0131-HUN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0131-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0131-ROU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0131-SVK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0132-ZAF,No,No,No,Unknown,Unknown,Unknown,10000,15602,20000,31205,64.09274025742687
2005-0137-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0143-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0144-NZL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,15602,64.09274025742687
2005-0145-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0146-UKR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0151-ASM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0151-WSM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0156-SWZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0160-IDN,Yes,No,No,3629,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0165-MDG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0169-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0170-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0180-KOR,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0188-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,16915,26391,64.09274025742687
2005-0190-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0191-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0192-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0196-COL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0202-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0203-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,30000,46807,64.09274025742687
2005-0205-COM,No,No,No,761,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0211-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0212-TZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0214-ROU,No,No,Yes,674,Unknown,Unknown,Unknown,Unknown,200000,312048,64.09274025742687
2005-0214-SCG,No,No,No,333,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0215-ETH,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,5000,7801,64.09274025742687
2005-0215-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500,780,64.09274025742687
2005-0215-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,20,31,64.09274025742687
2005-0219-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,350000,546084,64.09274025742687
2005-0222-YEM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0223-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0225-GEO,Yes,No,No,1007,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0228-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0229-RUS,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0233-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0240-SLV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0256-CHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0258-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1200,1872,64.09274025742687
2005-0259-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0260-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0261-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,64.09274025742687
2005-0265-BGR,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,10000,15602,64.09274025742687
