DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2020-0110-ZMB,No,No,No,,,,,,,,84.93919812938861
2020-0111-PNG,No,No,No,,,,,,,,84.93919812938861
2020-0115-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0116-IRQ,No,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0118-IRN,No,No,No,,,,,,1500000.0,1765969.0,84.93919812938861
2020-0119-CHN,No,No,No,,,,,,,,84.93919812938861
2020-0121-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0122-PER,No,No,No,,,,,,,,84.93919812938861
2020-0123-COD,No,No,No,,,,,,,,84.93919812938861
2020-0124-AFG,No,No,No,,,,,,,,84.93919812938861
2020-0125-COG,No,No,No,,,,,,,,84.93919812938861
2020-0128-COD,No,No,No,,,,,,,,84.93919812938861
2020-0131-TLS,No,No,No,,,,,,20000.0,23546.0,84.93919812938861
2020-0132-FJI,No,No,No,,,,,,13000.0,15305.0,84.93919812938861
2020-0132-SLB,No,No,No,,,,,,,,84.93919812938861
2020-0132-TON,No,No,No,,,,,,111000.0,130682.0,84.93919812938861
2020-0132-VUT,No,No,No,,,,,,,,84.93919812938861
2020-0133-PAK,No,No,No,,,,,,,,84.93919812938861
2020-0134-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0138-PNG,No,No,No,,,,,,,,84.93919812938861
2020-0142-AFG,No,No,No,,,,,,,,84.93919812938861
2020-0142-IRN,No,No,No,,,,,,,,84.93919812938861
2020-0144-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0146-PNG,No,No,No,,,,,,,,84.93919812938861
2020-0148-USA,No,No,No,,,,2600000.0,3061013.0,3500000.0,4120595.0,84.93919812938861
2020-0150-DJI,No,No,No,,,,,,,,84.93919812938861
2020-0151-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0152-COD,No,No,No,,,,,,,,84.93919812938861
2020-0153-AFG,No,No,No,,,,,,,,84.93919812938861
2020-0155-GUF,No,No,No,,,,,,,,84.93919812938861
2020-0156-RWA,No,No,No,,,,,,,,84.93919812938861
2020-0157-KAZ,No,No,Yes,,,,,,,,84.93919812938861
2020-0157-UZB,No,No,No,,,,,,,,84.93919812938861
2020-0158-PRI,No,No,No,,,,,,150000.0,176597.0,84.93919812938861
2020-0159-ETH,No,No,No,,,,,,,,84.93919812938861
2020-0159-SOM,No,No,No,,,,,,,,84.93919812938861
2020-0160-MYS,No,No,No,,,,,,,,84.93919812938861
2020-0161-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0164-KEN,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0164-UGA,No,No,No,,,,,,,,84.93919812938861
2020-0165-VNM,No,No,No,,,,,,,,84.93919812938861
2020-0166-TZA,No,No,No,,,,,,,,84.93919812938861
2020-0167-USA,No,No,No,,,,,,1400000.0,1648238.0,84.93919812938861
2020-0168-YEM,No,Yes,Yes,,,,,,10000.0,11773.0,84.93919812938861
2020-0169-BFA,No,No,No,,,,,,,,84.93919812938861
2020-0171-RWA,No,No,No,,,,,,,,84.93919812938861
2020-0172-BDI,No,No,No,,,,,,,,84.93919812938861
2020-0173-AGO,No,No,No,,,,,,,,84.93919812938861
2020-0175-COD,No,No,No,,,,,,,,84.93919812938861
2020-0182-UGA,No,No,No,,,,,,,,84.93919812938861
2020-0183-GTM,No,No,No,,,,,,,,84.93919812938861
2020-0185-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0188-RWA,No,No,No,,,,,,,,84.93919812938861
2020-0190-USA,No,No,No,,,,2200000.0,2590088.0,2900000.0,3414207.0,84.93919812938861
2020-0191-CAN,No,No,No,,,,,,1300000.0,1530507.0,84.93919812938861
2020-0194-TZA,No,No,No,,,,,,,,84.93919812938861
2020-0198-IND,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0199-THA,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0202-FRA,No,No,No,,,,,,,,84.93919812938861
2020-0203-PHL,No,No,No,,,,,,31100.0,36614.0,84.93919812938861
2020-0206-IND,No,No,No,,,,,,,,84.93919812938861
2020-0207-CUB,No,No,No,,,,,,,,84.93919812938861
2020-0211-BGD,No,No,No,,,,,,1500000.0,1765969.0,84.93919812938861
2020-0211-IND,No,No,No,,,,,,13500000.0,15893722.0,84.93919812938861
2020-0211-LKA,No,No,No,,,,,,,,84.93919812938861
2020-0212-USA,No,No,Yes,,,,,,2100000.0,2472357.0,84.93919812938861
2020-0213-UGA,No,No,No,,,,,,,,84.93919812938861
2020-0216-YEM,No,No,No,,,,,,,,84.93919812938861
2020-0217-IND,No,No,No,,,,,,820000.0,965396.0,84.93919812938861
2020-0218-GTM,No,No,No,,,,,,,,84.93919812938861
2020-0218-HND,No,No,No,,,,,,,,84.93919812938861
2020-0218-SLV,No,Yes,Yes,,,,,,220000.0,259009.0,84.93919812938861
2020-0219-MEX,No,No,No,,,,,,,,84.93919812938861
2020-0219-USA,No,No,Yes,,,,,,325000.0,382627.0,84.93919812938861
2020-0220-IND,No,No,No,,,,,,,,84.93919812938861
2020-0221-OMN,No,No,No,,,,,,,,84.93919812938861
2020-0222-ETH,No,No,No,,,,,,,,84.93919812938861
2020-0224-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0225-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0228-GHA,No,No,No,,,,,,,,84.93919812938861
2020-0238-USA,No,No,No,,,,500000.0,588656.0,850000.0,1000716.0,84.93919812938861
2020-0240-ETH,No,No,No,,,,,,,,84.93919812938861
2020-0241-CHN,No,No,No,,,,,,1100000.0,1295044.0,84.93919812938861
2020-0244-CHN,No,No,No,,,,,,17000.0,20014.0,84.93919812938861
2020-0245-IDN,No,No,Yes,,,,,,,,84.93919812938861
2020-0248-BFA,No,No,No,,,,,,,,84.93919812938861
2020-0249-IND,No,No,No,,,,,,,,84.93919812938861
2020-0249-PAK,No,No,No,,,,,,,,84.93919812938861
2020-0250-IDN,No,No,No,,,,,,2100.0,2472.0,84.93919812938861
2020-0251-TUR,No,No,No,,,,,,,,84.93919812938861
2020-0253-TUR,No,No,No,,,,,,,,84.93919812938861
2020-0254-FRA,No,No,No,,,,,,,,84.93919812938861
2020-0257-NGA,No,No,No,,,,,,,,84.93919812938861
2020-0259-CIV,No,No,No,,,,,,,,84.93919812938861
2020-0260-CHN,No,No,No,,,,,,,,84.93919812938861
2020-0264-GTM,No,No,No,,,,,,,,84.93919812938861
2020-0265-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0266-CAN,No,No,No,,,,900000.0,1059581.0,1200000.0,1412775.0,84.93919812938861
2020-0269-MMR,No,No,No,,,,,,,,84.93919812938861
2020-0270-BRA,No,No,Yes,,,,,,100000.0,117731.0,84.93919812938861
2020-0272-MYS,No,No,No,,,,,,6800.0,8006.0,84.93919812938861
2020-0273-POL,No,No,No,,,,,,,,84.93919812938861
2020-0276-CHN,No,No,No,,,,,,,,84.93919812938861
2020-0279-TUR,No,No,No,,,,,,,,84.93919812938861
2020-0280-URY,No,No,No,,,,,,,,84.93919812938861
2020-0281-MEX,No,No,Yes,,,,,,75000.0,88298.0,84.93919812938861
2020-0282-CHN,No,No,No,,,,,,,,84.93919812938861
2020-0283-UKR,No,Yes,No,,,,,,153861.0,181143.0,84.93919812938861
2020-0284-MNG,No,No,No,,,,,,,,84.93919812938861
2020-0285-BIH,No,No,Yes,,,,,,,,84.93919812938861
2020-0285-SRB,No,No,Yes,,,,,,28000.0,32965.0,84.93919812938861
2020-0286-ROU,No,No,No,,,,,,85000.0,100072.0,84.93919812938861
2020-0287-TUR,No,No,No,,,,,,35000.0,41206.0,84.93919812938861
2020-0289-MYS,No,No,No,,,,,,,,84.93919812938861
2020-0296-JPN,No,No,No,,,,1200000.0,1412775.0,5800000.0,6828414.0,84.93919812938861
2020-0297-NPL,No,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0301-URY,No,No,No,,,,,,,,84.93919812938861
2020-0302-TCD,No,No,No,,,,,,,,84.93919812938861
2020-0304-IND,No,No,No,,,,800000.0,941850.0,7500000.0,8829846.0,84.93919812938861
2020-0305-SDN,No,No,Yes,,,,,,250000.0,294328.0,84.93919812938861
2020-0306-ARM,No,No,No,,,,,,,,84.93919812938861
2020-0307-LAO,No,No,No,,,,,,,,84.93919812938861
2020-0307-THA,No,No,No,,,,,,,,84.93919812938861
2020-0307-VNM,No,No,No,,,,,,232.0,273.0,84.93919812938861
2020-0308-CHN,No,No,No,,,,,,,,84.93919812938861
2020-0308-KOR,No,No,No,,,,,,,,84.93919812938861
2020-0308-TWN,No,No,No,,,,,,,,84.93919812938861
2020-0310-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0311-AFG,No,No,No,,,,,,,,84.93919812938861
2020-0312-CUB,No,No,No,,,,,,,,84.93919812938861
2020-0312-DOM,No,No,No,,,,,,165000.0,194257.0,84.93919812938861
2020-0312-PRI,No,No,No,,,,,,59800.0,70403.0,84.93919812938861
2020-0312-USA,No,No,No,,,,,,4800000.0,5651101.0,84.93919812938861
2020-0316-MEX,No,No,No,,,,,,135000.0,158937.0,84.93919812938861
2020-0316-USA,No,No,No,,,,,,1100000.0,1295044.0,84.93919812938861
2020-0317-COL,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0318-UKR,No,No,No,,,,,,162000.0,190725.0,84.93919812938861
2020-0320-SOM,No,No,No,,,,,,,,84.93919812938861
2020-0321-NGA,No,No,No,,,,,,,,84.93919812938861
2020-0322-CHN,No,No,No,,,,350000.0,412059.0,17000000.0,20014317.0,84.93919812938861
2020-0323-BGD,No,No,No,,,,,,500000.0,588656.0,84.93919812938861
2020-0324-MNG,No,No,No,,,,,,1700.0,2001.0,84.93919812938861
2020-0325-IDN,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0327-KOR,No,No,No,,,,,,,,84.93919812938861
2020-0328-VNM,No,No,No,,,,,,22000.0,25901.0,84.93919812938861
2020-0329-MMR,No,No,No,,,,,,,,84.93919812938861
2020-0330-PAN,No,No,No,,,,,,,,84.93919812938861
2020-0331-GRC,No,No,No,,,,,,30000.0,35319.0,84.93919812938861
2020-0332-IND,No,No,No,,,,,,,,84.93919812938861
2020-0333-KOR,No,No,No,,,,,,420000.0,494471.0,84.93919812938861
2020-0336-NER,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0349-UKR,No,No,No,,,,,,,,84.93919812938861
2020-0353-MEX,No,No,No,,,,,,,,84.93919812938861
2020-0355-CHN,No,No,No,,,,,,161000.0,189547.0,84.93919812938861
2020-0357-PAK,No,No,Yes,,,,,,1500000.0,1765969.0,84.93919812938861
2020-0362-SSD,No,No,No,,,,,,,,84.93919812938861
2020-0363-PRK,No,No,No,,,,,,,,84.93919812938861
2020-0365-ITA,No,No,No,,,,,,,,84.93919812938861
2020-0369-SAU,No,No,No,,,,,,,,84.93919812938861
2020-0370-PHL,No,No,No,,,,,,2500.0,2943.0,84.93919812938861
2020-0372-GEO,No,No,No,,,,,,,,84.93919812938861
2020-0376-DOM,No,No,No,,,,,,,,84.93919812938861
2020-0376-HTI,No,No,No,,,,,,,,84.93919812938861
2020-0376-USA,No,No,No,,,,10000000.0,11773127.0,13000000.0,15305066.0,84.93919812938861
2020-0377-AFG,No,No,No,,,,,,,,84.93919812938861
2020-0382-TCD,No,No,No,,,,,,,,84.93919812938861
2020-0384-THA,No,No,No,,,,,,,,84.93919812938861
2020-0385-UGA,No,No,No,,,,,,,,84.93919812938861
2020-0387-NER,No,No,No,,,,,,,,84.93919812938861
2020-0388-UGA,No,No,No,,,,,,,,84.93919812938861
2020-0397-SEN,No,No,No,,,,,,18000.0,21192.0,84.93919812938861
2020-0399-BFA,No,No,Yes,,,,,,,,84.93919812938861
2020-0399-GHA,No,No,No,,,,,,,,84.93919812938861
2020-0400-JPN,No,No,No,,,,,,,,84.93919812938861
2020-0400-KOR,No,No,No,,,,800000.0,941850.0,1200000.0,1412775.0,84.93919812938861
2020-0403-JPN,No,No,No,,,,,,,,84.93919812938861
2020-0403-KOR,No,No,No,,,,,,,,84.93919812938861
2020-0406-ITA,No,No,No,,,,,,60000.0,70639.0,84.93919812938861
2020-0411-KHM,Yes,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0411-LAO,No,No,No,,,,,,,,84.93919812938861
2020-0411-THA,No,No,No,,,,,,,,84.93919812938861
2020-0411-VNM,No,Yes,No,,,,,,850000.0,1000716.0,84.93919812938861
2020-0412-USA,No,No,No,,,,,,2900000.0,3414207.0,84.93919812938861
2020-0414-MYS,No,No,No,,,,,,,,84.93919812938861
2020-0416-MEX,No,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0418-CHE,No,No,No,,,,,,,,84.93919812938861
2020-0418-FRA,No,No,No,,,,,,967000.0,1138461.0,84.93919812938861
2020-0418-ITA,No,No,No,,,,,,,,84.93919812938861
2020-0419-COD,No,No,No,,,,,,,,84.93919812938861
2020-0421-BEN,No,No,No,,,,,,,,84.93919812938861
2020-0425-CHN,No,No,No,,,,,,14000.0,16482.0,84.93919812938861
2020-0425-VNM,No,No,No,,,,,,,,84.93919812938861
2020-0426-TGO,No,No,No,,,,,,,,84.93919812938861
2020-0427-BOL,Yes,No,Yes,,,,,,,,84.93919812938861
2020-0428-NZL,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0429-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0436-MRT,No,No,No,,,,,,,,84.93919812938861
2020-0438-USA,No,No,Yes,,,,3500000.0,4120595.0,6300000.0,7417070.0,84.93919812938861
2020-0440-TUN,No,No,No,,,,,,,,84.93919812938861
2020-0441-USA,No,No,No,,,,7500000.0,8829846.0,11000000.0,12950440.0,84.93919812938861
2020-0446-IND,No,No,No,,,,,,4000000.0,4709251.0,84.93919812938861
2020-0447-ISR,No,No,No,,,,,,,,84.93919812938861
2020-0447-LBN,No,No,No,,,,,,,,84.93919812938861
2020-0447-SYR,No,No,No,,,,,,,,84.93919812938861
2020-0452-PHL,No,No,No,,,,,,187.0,220.0,84.93919812938861
2020-0454-SVK,No,No,No,,,,,,,,84.93919812938861
2020-0455-NGA,No,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0457-PAK,No,No,No,,,,,,,,84.93919812938861
2020-0458-TZA,No,No,No,,,,,,,,84.93919812938861
2020-0459-FRA,No,No,No,,,,,,53000.0,62398.0,84.93919812938861
2020-0461-LKA,No,No,No,,,,,,,,84.93919812938861
2020-0462-KHM,No,No,No,,,,,,,,84.93919812938861
2020-0462-THA,No,No,No,,,,,,,,84.93919812938861
2020-0462-VNM,No,No,No,,,,,,33000.0,38851.0,84.93919812938861
2020-0463-PHL,Yes,No,Yes,,,,,,503294.0,592534.0,84.93919812938861
2020-0464-SLV,No,No,No,,,,,,,,84.93919812938861
2020-0466-GRC,No,No,Yes,,,,,,,,84.93919812938861
2020-0466-TUR,No,No,No,,,,,,450000.0,529791.0,84.93919812938861
2020-0470-PHL,No,No,No,,,,,,87100.0,102544.0,84.93919812938861
2020-0470-VNM,No,No,No,,,,,,540000.0,635749.0,84.93919812938861
2020-0474-BLZ,No,No,No,,,,,,,,84.93919812938861
2020-0474-COL,No,No,No,,,,,,25000.0,29433.0,84.93919812938861
2020-0474-CRI,No,No,Yes,,,,,,,,84.93919812938861
2020-0474-GTM,No,No,Yes,,,,,,386000.0,454443.0,84.93919812938861
2020-0474-HND,Yes,Yes,No,,,,,,,,84.93919812938861
2020-0474-MEX,No,No,No,,,,,,,,84.93919812938861
2020-0474-NIC,Yes,No,No,,,,,,178000.0,209562.0,84.93919812938861
2020-0474-PAN,No,No,No,,,,,,11000.0,12950.0,84.93919812938861
2020-0474-SLV,No,No,No,,,,,,,,84.93919812938861
2020-0474-USA,No,No,No,,,,,,1500000.0,1765969.0,84.93919812938861
2020-0477-COL,No,No,No,,,,,,25000.0,29433.0,84.93919812938861
2020-0479-ECU,No,No,No,,,,,,,,84.93919812938861
2020-0480-GIN,No,No,No,,,,,,,,84.93919812938861
2020-0481-MRT,No,No,No,,,,,,,,84.93919812938861
2020-0483-MEX,No,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0483-USA,No,No,No,,,,,,3500000.0,4120595.0,84.93919812938861
2020-0484-MOZ,No,No,No,,,,,,,,84.93919812938861
2020-0486-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0487-SOM,No,No,No,,,,,,,,84.93919812938861
2020-0488-COL,No,No,No,,,,,,,,84.93919812938861
2020-0489-ZAF,No,No,No,,,,,,,,84.93919812938861
2020-0495-COL,No,No,No,,,,,,100000.0,117731.0,84.93919812938861
2020-0495-GTM,No,Yes,No,,,,,,,,84.93919812938861
2020-0495-HND,Yes,Yes,No,,,,,,,,84.93919812938861
2020-0495-NIC,Yes,No,No,,,,,,741000.0,872389.0,84.93919812938861
2020-0495-PAN,No,No,No,,,,,,,,84.93919812938861
2020-0495-SLV,No,No,No,,,,,,,,84.93919812938861
2020-0496-CHN,No,No,No,,,,,,,,84.93919812938861
2020-0498-VEN,No,No,No,,,,,,30000.0,35319.0,84.93919812938861
2020-0501-PHL,No,No,No,,,,,,421000.0,495649.0,84.93919812938861
2020-0501-VNM,No,No,No,,,,,,,,84.93919812938861
2020-0503-GRC,No,No,No,,,,,,,,84.93919812938861
2020-0506-MEX,No,No,No,,,,,,,,84.93919812938861
2020-0509-COG,No,No,Yes,,,,,,,,84.93919812938861
2020-0517-IDN,No,No,Yes,,,,,,,,84.93919812938861
2020-0518-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0519-IRN,No,No,No,,,,,,,,84.93919812938861
2020-0521-ITA,No,No,No,,,,,,60000.0,70639.0,84.93919812938861
2020-0522-UGA,No,No,No,,,,,,,,84.93919812938861
2020-0524-IND,No,No,No,,,,,,600000.0,706388.0,84.93919812938861
2020-0527-TJK,No,No,No,,,,,,,,84.93919812938861
2020-0529-THA,No,No,Yes,,,,,,50000.0,58866.0,84.93919812938861
2020-0530-BEL,No,No,No,,,,,,,,84.93919812938861
2020-0530-FRA,No,No,No,,,,,,,,84.93919812938861
2020-0530-GBR,No,No,No,,,,,,,,84.93919812938861
2020-0530-NLD,No,No,No,,,,,,,,84.93919812938861
2020-0531-COD,No,No,No,,,,,,,,84.93919812938861
2020-0532-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0533-ITA,No,No,No,,,,,,,,84.93919812938861
2020-0535-IRN,No,No,No,,,,,,50000.0,58866.0,84.93919812938861
2020-0538-USA,No,No,No,,,,,,350000.0,412059.0,84.93919812938861
2020-0540-ITA,No,No,No,,,,,,10000.0,11773.0,84.93919812938861
2020-0542-VNM,No,No,No,,,,,,5260.0,6193.0,84.93919812938861
2020-0543-NZL,No,No,Yes,,,,,,71000.0,83589.0,84.93919812938861
2020-0544-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0548-LKA,No,No,No,,,,,,,,84.93919812938861
2020-0551-IDN,No,No,No,,,,,,,,84.93919812938861
2020-0554-FJI,Yes,No,Yes,,,,,,1120.0,1319.0,84.93919812938861
2020-0555-JPN,No,No,No,,,,,,200000.0,235463.0,84.93919812938861
2020-0558-PHL,No,No,No,,,,,,2293.0,2700.0,84.93919812938861
2020-0558-VNM,No,No,No,,,,,,,,84.93919812938861
2020-0559-MYS,No,No,No,,,,,,,,84.93919812938861
2020-0560-BRA,No,No,No,,,,,,75000.0,88298.0,84.93919812938861
2020-0561-THA,No,No,No,,,,,,,,84.93919812938861
2020-0564-ETH,No,No,No,,,,,,,,84.93919812938861
2020-0568-PHL,No,No,No,,,,,,,,84.93919812938861
2020-0569-NOR,No,No,No,,,,,,130000.0,153051.0,84.93919812938861
2020-0571-PNG,No,No,No,,,,,,,,84.93919812938861
2020-0572-HRV,No,No,Yes,,,,,,6223400.0,7326888.0,84.93919812938861
2020-0574-IRN,No,No,No,,,,,,,,84.93919812938861
2020-0579-DZA,No,No,Yes,,,,,,,,84.93919812938861
2020-0580-USA,No,No,No,,,,5000000.0,5886564.0,6800000.0,8005727.0,84.93919812938861
2020-0581-CHN,No,No,No,,,,300000.0,353194.0,4800000.0,5651101.0,84.93919812938861
2020-0582-USA,No,No,No,,,,2200000.0,2590088.0,2900000.0,3414207.0,84.93919812938861
2020-0583-USA,No,No,No,,,,,,1600000.0,1883700.0,84.93919812938861
2020-0584-USA,No,No,No,,,,,,1400000.0,1648238.0,84.93919812938861
2020-0592-CMR,No,No,No,,,,,,,,84.93919812938861
2020-0595-AUS,No,No,Yes,,,,,,1200000.0,1412775.0,84.93919812938861
2020-0596-YEM,No,No,No,,,,,,,,84.93919812938861
2020-0597-TUR,No,No,No,,,,,,250000.0,294328.0,84.93919812938861
2020-0602-MNG,No,No,No,,,,,,,,84.93919812938861
2020-0604-ZMB,No,No,No,,,,,,,,84.93919812938861
2020-0606-CPV,No,No,No,,,,,,,,84.93919812938861
2020-9206-AGO,Yes,No,No,,,,,,,,84.93919812938861
2020-9235-BFA,No,No,No,,,,,,,,84.93919812938861
2020-9396-LSO,No,No,No,,,,,,,,84.93919812938861
2020-9424-MDG,No,No,No,,,,,,,,84.93919812938861
2020-9538-MRT,No,No,No,,,,,,,,84.93919812938861
2020-9569-MLI,No,No,No,,,,,,,,84.93919812938861
2020-9570-NER,No,No,No,,,,,,,,84.93919812938861
2020-9582-BRA,No,No,No,,,,,,3000000.0,3531938.0,84.93919812938861
2020-9585-USA,No,No,No,,,,,,4500000.0,5297907.0,84.93919812938861
2020-9586-MOZ,No,No,No,,,,,,,,84.93919812938861
2020-9609-KEN,Yes,No,No,,,,,,250000.0,294328.0,84.93919812938861
2020-9609-SOM,Yes,No,Yes,,,,,,993000.0,1116615.0,88.92949347720737
2021-0001-BOL,No,No,No,,,,,,,,88.92949347720737
2021-0001-PRY,No,No,No,,,,,,,,88.92949347720737
2021-0002-ARG,No,No,No,,,,,,,,88.92949347720737
2021-0003-IDN,No,No,Yes,,,,,,58700.0,66007.0,88.92949347720737
2021-0004-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0005-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0006-PHL,No,No,No,,,,,,,,88.92949347720737
2021-0008-MYS,No,No,No,,,,,,,,88.92949347720737
2021-0010-TZA,No,No,No,,,,,,,,88.92949347720737
2021-0011-USA,No,No,No,,,,,,675000.0,759028.0,88.92949347720737
2021-0013-NAM,No,No,No,,,,,,,,88.92949347720737
2021-0015-MYS,No,No,No,,,,,,,,88.92949347720737
2021-0016-ESP,No,No,No,,,,,,1900000.0,2136524.0,88.92949347720737
2021-0017-TWN,No,No,No,,,,,,,,88.92949347720737
2021-0018-JPN,No,No,No,,,,,,2000000.0,2248973.0,88.92949347720737
2021-0020-ALB,No,No,No,,,,,,,,88.92949347720737
2021-0020-BGR,No,No,Yes,,,,,,,,88.92949347720737
2021-0020-SRB,No,No,Yes,,,,,,,,88.92949347720737
2021-0021-THA,No,No,No,,,,,,,,88.92949347720737
2021-0022-PHL,No,No,No,,,,,,25000.0,28112.0,88.92949347720737
2021-0023-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0026-LKA,No,No,No,,,,,,,,88.92949347720737
2021-0027-BOL,No,No,No,,,,,,,,88.92949347720737
2021-0028-MYS,No,No,No,,,,,,,,88.92949347720737
2021-0035-BOL,No,No,No,,,,,,,,88.92949347720737
2021-0036-MDG,No,No,No,,,,,,,,88.92949347720737
2021-0036-MOZ,Yes,No,No,,,,,,,,88.92949347720737
2021-0036-SWZ,No,No,No,,,,,,,,88.92949347720737
2021-0036-ZAF,No,No,No,,,,,,,,88.92949347720737
2021-0036-ZWE,No,No,No,,,,,,,,88.92949347720737
2021-0037-USA,No,No,No,,,,,,120000.0,134938.0,88.92949347720737
2021-0039-SYR,No,No,No,,,,,,,,88.92949347720737
2021-0040-BRA,No,No,No,,,,,,37000.0,41606.0,88.92949347720737
2021-0043-USA,No,No,No,,,,,,1100000.0,1236935.0,88.92949347720737
2021-0058-AUS,No,No,No,,,,46000.0,51726.0,120000.0,134938.0,88.92949347720737
2021-0059-USA,No,No,Yes,,,,,,100000.0,112449.0,88.92949347720737
2021-0062-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0063-FRA,No,No,Yes,,,,,,10000.0,11245.0,88.92949347720737
2021-0067-PRY,No,No,No,,,,,,,,88.92949347720737
2021-0069-CHL,No,No,No,,,,,,175000.0,196785.0,88.92949347720737
2021-0070-FJI,No,No,No,,,,,,10000.0,11245.0,88.92949347720737
2021-0071-MAR,No,No,No,,,,,,,,88.92949347720737
2021-0072-IND,No,No,No,,,,,,210000.0,236142.0,88.92949347720737
2021-0075-ZAF,No,No,No,,,,,,75000.0,84336.0,88.92949347720737
2021-0077-CHE,No,No,No,,,,,,,,88.92949347720737
2021-0079-PHL,No,No,No,,,,,,,,88.92949347720737
2021-0083-MOZ,No,No,No,,,,,,,,88.92949347720737
2021-0086-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0087-BRA,No,No,Yes,,,,,,36000.0,40482.0,88.92949347720737
2021-0088-IDN,No,No,No,,,,,,50000.0,56224.0,88.92949347720737
2021-0090-MDG,No,No,No,,,,,,,,88.92949347720737
2021-0091-PHL,No,No,No,,,,,,3114.0,3502.0,88.92949347720737
2021-0092-ECU,No,No,No,,,,,,,,88.92949347720737
2021-0094-PER,No,No,No,,,,,,,,88.92949347720737
2021-0095-IRN,No,No,No,,,,,,10000.0,11245.0,88.92949347720737
2021-0096-USA,No,No,No,,,,15000000.0,16867295.0,30000000.0,33734590.0,88.92949347720737
2021-0098-PER,No,No,Yes,,,,,,25000.0,28112.0,88.92949347720737
2021-0101-PER,No,No,No,,,,,,,,88.92949347720737
2021-0103-AUS,No,No,No,,,,,,,,88.92949347720737
2021-0104-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0105-JPN,No,No,No,,,,2300000.0,2586319.0,7700000.0,8658545.0,88.92949347720737
2021-0108-PHL,No,No,No,,,,,,,,88.92949347720737
2021-0109-BOL,No,No,No,,,,,,,,88.92949347720737
2021-0117-USA,No,No,Yes,,,,,,150000.0,168673.0,88.92949347720737
2021-0118-MAR,No,No,No,,,,,,,,88.92949347720737
2021-0122-MEX,No,No,No,,,,,,100000.0,112449.0,88.92949347720737
2021-0125-AUS,No,No,No,,,,,,155000.0,174295.0,88.92949347720737
2021-0125-NCL,No,No,No,,,,,,,,88.92949347720737
2021-0126-ECU,No,No,No,,,,,,,,88.92949347720737
2021-0129-ARG,No,No,No,,,,,,,,88.92949347720737
2021-0132-DZA,No,No,No,,,,,,,,88.92949347720737
2021-0134-GRC,No,No,No,,,,,,10000.0,11245.0,88.92949347720737
2021-0140-ARG,No,No,No,,,,,,,,88.92949347720737
2021-0142-BRA,No,No,Yes,,,,,,,,88.92949347720737
2021-0144-AFG,No,No,No,,,,,,,,88.92949347720737
2021-0145-PER,No,No,Yes,,,,,,,,88.92949347720737
2021-0150-USA,No,No,Yes,,,,,,50000.0,56224.0,88.92949347720737
2021-0158-CHN,No,No,No,,,,,,,,88.92949347720737
2021-0158-MNG,No,No,No,,,,,,,,88.92949347720737
2021-0164-AGO,No,No,No,,,,,,,,88.92949347720737
2021-0165-IDN,No,No,No,,,,,,,,88.92949347720737
2021-0166-USA,No,No,Yes,,,,,,500000.0,562243.0,88.92949347720737
2021-0169-AUS,No,No,No,,,,410000.0,461039.0,2100000.0,2361421.0,88.92949347720737
2021-0170-PER,No,No,No,,,,,,,,88.92949347720737
2021-0171-THA,No,No,No,,,,,,,,88.92949347720737
